datetime,aqi,pm2_5,pm10,co,no2,o3,so2,month,quarter,hour,season,tmp,v850,t925,p,t750,v750,v500,u850,u925,u750,u,t500,v,v925,t995,rh,u500,t850
2016-06-04 05:00:00,105.0,79.0,129.0,0.8,30.0,78.0,16.0,6,2,5,summer,19.65,2.42,0.6500239999999999,100138.0,-13.35,-1.07,-0.5,2.78,-2.13,4.88,0.48,-45.75,0.27,6.5,21.95,41.2,9.0,-5.25
2016-06-04 08:00:00,128.0,97.0,158.0,1.0,49.0,66.0,25.0,6,2,8,summer,22.65,2.44,0.45001199999999997,100235.0,-13.25,-1.25,-2.2,1.08,-2.95,2.49,-0.19,-46.95,0.71,6.22,21.95,38.3,7.4,-5.75
2016-06-04 11:00:00,156.0,119.0,122.0,1.1,32.0,180.0,31.0,6,2,11,summer,27.75,1.18,1.35001,100155.0,-13.15,-0.5,-1.6,1.89,-1.82,0.71,-0.16,-47.75,1.94,5.73,25.96,30.3,6.2,-5.44998
2016-06-04 14:00:00,129.0,87.0,118.0,0.8,15.0,257.0,23.0,6,2,14,summer,28.25,1.25,2.15002,100217.0,-12.8153,-0.56,-2.7,-1.09,-1.36,0.26,-2.0,-48.05,0.56,4.25,26.87,28.7,4.0,-5.75
2016-06-04 17:00:00,129.0,79.0,146.0,0.7,14.0,258.0,16.0,6,2,17,summer,30.15,1.65,2.45001,100179.0,-12.85,-1.41,-3.1,-1.73,-1.35,-0.44,-2.06,-48.35,1.9,3.38,28.55,26.2,-0.6,-5.64999
2016-06-04 20:00:00,110.0,74.0,170.0,0.9,31.0,202.0,13.0,6,2,20,summer,24.65,2.12,2.95001,100250.0,-12.75,-0.42,-4.7,-4.63,-4.23,-1.09,-1.95,-48.75,3.21,3.2,26.45,39.9,-5.8,-5.34998
2016-06-04 23:00:00,102.0,76.0,116.0,0.9,47.0,86.0,11.0,6,2,23,summer,20.75,4.63,2.05002,100423.0,-12.65,0.05,-3.5,-7.74,-4.29,-1.45,-0.58,-48.95,3.3,4.22,21.95,58.2,-3.1,-4.84998
2016-06-05 02:00:00,150.0,115.0,173.0,1.4,49.0,80.0,17.0,6,2,2,summer,18.35,6.83,1.25,100547.0,-12.7932,0.92,-1.0,-6.44,-5.65,-1.36,-2.83,-48.85,-1.5,4.89,19.25,63.8,3.9,-4.44998
2016-06-05 05:00:00,79.0,58.0,60.0,0.7,38.0,52.0,9.0,6,2,5,summer,16.45,5.19,2.55002,100602.0,-12.95,1.82,-1.3,-1.96,-4.76,0.01,-2.49,-48.95,-0.66,5.64,17.85,65.1,4.7,-4.44998
2016-06-05 08:00:00,87.0,64.0,74.0,0.8,37.0,57.0,13.0,6,2,8,summer,23.35,1.85,2.75,100652.0,-12.55,1.95,1.3,-3.05,-3.04,-0.81,-1.81,-49.05,0.02,3.42,21.95,43.4,5.8,-4.75
2016-06-05 11:00:00,113.0,85.0,91.0,1.2,43.0,116.0,33.0,6,2,11,summer,29.85,1.84,2.45001,100501.0,-12.85,2.08,2.3,-4.38,-2.52,1.0,-0.62,-49.35,1.56,2.29,27.0,28.3,5.8,-4.25
2016-06-05 14:00:00,128.0,97.0,,0.9,18.0,239.0,24.0,6,2,14,summer,31.15,1.06,1.75,100400.0,-13.15,0.8,3.2,-4.85,-2.62,1.36,0.24,-48.85,2.48,0.68,29.05,23.9,7.0,-4.34998
2016-06-05 17:00:00,124.0,71.0,,0.6,14.0,247.0,15.0,6,2,17,summer,31.35,-0.42,1.5500200000000002,100271.0,-12.95,-0.44,-1.2,-3.09,0.11,1.25,-0.68,-48.25,2.01,0.88,29.95,22.3,8.6,-4.34998
2016-06-05 20:00:00,54.0,38.0,46.0,0.7,33.0,145.0,16.0,6,2,20,summer,25.25,-2.37,1.85001,100450.0,-12.75,-1.28,-6.0,-2.93,-3.42,1.4,-2.37,-47.55,4.42,-2.1,25.25,38.1,7.7,-3.8499800000000004
2016-06-05 23:00:00,68.0,35.0,85.0,0.7,50.0,59.0,11.0,6,2,23,summer,20.25,-2.68,2.25,100577.0,-12.95,-2.5,-10.7,-1.76,-4.57,0.86,-1.72,-47.75,3.14,-0.65,20.55,53.3,4.0,-4.04999
2016-06-06 02:00:00,72.0,52.0,,0.6,41.0,39.0,4.0,6,2,2,summer,17.65,-3.26,2.8500099999999997,100585.0,-12.55,-3.8,-13.3,-1.8,-2.68,0.74,-2.12,-49.05,0.56,-1.05,18.05,68.4,4.5,-4.34998
2016-06-06 05:00:00,102.0,76.0,,0.8,37.0,33.0,3.0,6,2,5,summer,16.25,-3.35,2.65002,100618.0,-12.15,-5.08,-8.2,-1.65,-1.37,0.91,-1.93,-49.95,-0.35,-1.75,17.25,81.0,7.9,-4.44998
2016-06-06 08:00:00,117.0,88.0,,0.8,40.0,56.0,5.0,6,2,8,summer,22.45,-2.55,2.75,100644.0,-11.75,-6.1,-13.6,-0.9,-1.66,1.61,-1.14,-50.85,-0.04,-2.77,20.35,57.4,1.5,-4.14999
2016-06-06 11:00:00,155.0,118.0,,1.0,44.0,110.0,15.0,6,2,11,summer,29.05,-3.62,3.6500199999999996,100466.0,-11.05,-5.03,-13.9,0.6,-3.17,3.13,1.03,-50.95,1.37,-1.95,26.14,35.1,3.0,-3.4499800000000005
2016-06-06 14:00:00,163.0,124.0,127.0,1.1,15.0,234.0,13.0,6,2,14,summer,31.15,-4.96,4.85001,100334.0,-10.25,-5.1,-10.1,0.32,-3.8,4.27,2.07,-50.35,2.24,-2.19,28.85,26.8,8.4,-3.54999
2016-06-06 17:00:00,173.0,131.0,,0.9,15.0,269.0,11.0,6,2,17,summer,32.35,-6.14,4.95001,100181.0,-10.25,-4.6,-5.6,0.71,-2.1,5.29,1.85,-49.75,2.22,-2.67,30.75,21.1,13.6,-3.4499800000000005
2016-06-06 20:00:00,158.0,120.0,157.0,1.0,20.0,245.0,9.0,6,2,20,summer,23.85,-5.53,4.15002,100327.0,-10.75,-2.5,-1.5,0.63,-0.05,7.15,0.0,-49.35,1.38,-5.91,28.15,39.6,16.7,-3.75
2016-06-06 23:00:00,94.0,70.0,84.0,0.8,24.0,154.0,2.0,6,2,23,summer,22.95,-2.33,3.6500199999999996,100546.0,-12.15,-1.4,-0.5,2.05,2.03,8.23,-1.24,-49.55,-2.32,-2.09,24.65,47.1,17.1,-3.6499900000000003
2016-06-07 02:00:00,100.0,75.0,,0.8,14.0,141.0,2.0,6,2,2,summer,20.05,-1.44,3.5500199999999995,100736.0,-12.25,-0.9,0.8,4.22,3.59,8.37,-3.13,-50.35,-0.22,-2.96,19.95,74.2,17.4,-4.34998
2016-06-07 05:00:00,79.0,58.0,,1.1,10.0,105.0,2.0,6,2,5,summer,18.75,-1.65,2.95001,100806.0,-12.95,-2.3,0.1,3.0,2.17,7.3,-1.51,-50.75,0.13,-2.75,18.45,72.6,21.0,-4.75
2016-06-07 08:00:00,54.0,38.0,,0.7,26.0,53.0,2.0,6,2,8,summer,17.85,-6.25,3.25,100904.0,-12.85,-0.4,-0.8,2.22,2.24,9.02,-1.57,-51.25,0.35,-3.31,17.07,74.8,25.6,-5.25
2016-06-07 11:00:00,69.0,50.0,55.0,0.7,19.0,80.0,2.0,6,2,11,summer,21.75,-6.06,3.3500099999999997,100801.0,-13.05,-7.7,2.3,2.72,3.01,7.72,0.31,-50.85,1.87,-2.49,20.44,59.3,28.4,-4.34998
2016-06-07 14:00:00,88.0,65.0,108.0,1.0,15.0,126.0,3.0,6,2,14,summer,25.05,-6.69,3.5500199999999995,100693.0,-12.75,-8.69,3.2,5.07,3.8,10.18,0.3,-50.05,2.28,-5.94,22.75,46.5,31.7,-3.75
2016-06-07 17:00:00,97.0,72.0,92.0,0.8,15.0,146.0,2.0,6,2,17,summer,26.95,-7.15,4.45001,100466.0,-12.65,-8.54,0.6,5.66,2.61,9.85,1.39,-50.35,2.43,-6.59,25.15,40.6,29.1,-3.4499800000000005
2016-06-07 20:00:00,99.0,74.0,90.0,0.9,18.0,116.0,2.0,6,2,20,summer,21.75,-6.81,3.6500199999999996,100498.0,-13.05,-8.77,-4.5,3.91,0.54,7.22,0.78,-50.55,2.18,-9.07,23.05,60.1,22.4,-3.54999
2016-06-07 23:00:00,118.0,89.0,,1.1,18.0,77.0,2.0,6,2,23,summer,19.75,-5.21,3.5500199999999995,100547.0,-13.05,-7.51,-10.9,0.67,-0.89,5.72,1.12,-51.15,3.19,-8.05,20.45,68.9,20.5,-4.04999
2016-06-08 02:00:00,118.0,89.0,,1.2,17.0,40.0,2.0,6,2,2,summer,18.15,-4.9,3.5500199999999995,100537.0,-13.25,-6.19,-8.7,1.85,-0.02,6.77,1.41,-51.85,2.02,-6.25,18.95,76.2,21.1,-4.84998
2016-06-08 05:00:00,143.0,109.0,,1.4,33.0,10.0,2.0,6,2,5,summer,17.25,-5.65,3.6500199999999996,100474.0,-13.85,-6.16,-7.6,1.97,-1.26,7.14,1.53,-52.05,1.51,-6.18,18.85,81.7,22.3,-5.25
2016-06-08 08:00:00,223.0,173.0,,1.8,61.0,17.0,2.0,6,2,8,summer,23.45,-5.36,3.6500199999999996,100522.0,-14.25,-6.18,-4.5,-0.09,-0.24,5.97,0.12,-52.25,0.33,-5.47,21.25,59.8,23.4,-5.94998
2016-06-08 11:00:00,169.0,128.0,,1.2,33.0,128.0,2.0,6,2,11,summer,29.35,-4.97,3.8500099999999997,100353.0,-14.05,-6.7,-4.7,1.1,0.44,5.9,0.89,-52.25,1.3,-4.68,26.55,39.4,21.5,-5.94998
2016-06-08 14:00:00,150.0,115.0,120.0,1.0,26.0,235.0,2.0,6,2,14,summer,30.15,-5.18,4.45001,100308.0,-13.85,-7.3,-10.0,2.94,2.17,5.85,1.81,-52.55,2.22,-4.14,27.95,38.1,17.3,-5.34998
2016-06-08 17:00:00,173.0,131.0,,1.1,22.0,210.0,2.0,6,2,17,summer,32.45,-6.18,4.75,100111.0,-13.45,-8.1,-16.3,3.18,2.29,5.77,1.85,-52.75,3.46,-3.88,30.55,27.0,8.1,-4.64999
2016-06-08 20:00:00,264.0,214.0,,1.6,27.0,207.0,2.0,6,2,20,summer,25.45,-6.93,5.15002,100166.0,-13.05,-7.3,-22.6,2.6,3.04,5.33,0.24,-52.45,2.25,-3.78,27.35,45.6,0.9,-4.75
2016-06-08 23:00:00,246.0,196.0,,1.5,58.0,77.0,2.0,6,2,23,summer,23.15,-3.34,5.55002,100222.0,-12.85,-4.7,-17.9,1.05,1.76,5.14,-1.31,-52.65,3.06,-0.98,24.25,52.5,6.1,-4.25
2016-06-09 02:00:00,227.0,177.0,,1.6,69.0,49.0,3.0,6,2,2,summer,21.05,0.6,5.55002,100281.0,-12.15,-3.4,-15.0,3.13,3.38,8.25,-1.03,-52.05,2.42,5.36,22.05,53.7,7.0,-4.04999
2016-06-09 05:00:00,195.0,146.0,,1.5,56.0,31.0,3.0,6,2,5,summer,18.85,2.76,5.55002,100302.0,-11.85,-2.54,-11.7,5.76,6.0,8.58,-0.82,-51.55,1.41,6.41,21.35,59.6,9.2,-4.14999
2016-06-09 14:00:00,120.0,84.0,,0.8,13.0,239.0,17.0,6,2,14,summer,36.35,3.92,5.75,99792.8,-10.55,3.98,0.5,8.78,5.99,13.78,3.19,-50.55,8.34,9.57,33.95,15.4,20.2,-2.04999
2016-06-09 17:00:00,74.0,54.0,,0.5,12.0,90.0,5.0,6,2,17,summer,35.35,3.04,5.95001,99629.7,-10.75,3.25,-5.7,10.86,7.79,14.91,2.84,-49.45,8.46,7.68,33.95,17.4,20.3,-1.64999
2016-06-09 20:00:00,73.0,49.0,95.0,0.5,25.0,171.0,2.0,6,2,20,summer,29.55,0.39,6.55002,99726.5,-10.75,0.84,-3.5,11.52,10.58,15.87,-0.65,-48.45,4.96,4.87,30.15,30.2,19.6,-1.25
2016-06-09 23:00:00,83.0,61.0,72.0,0.7,23.0,74.0,2.0,6,2,23,summer,24.35,0.46,6.55002,99821.6,-11.15,1.86,0.9,11.93,11.39,15.36,-0.3,-48.65,3.63,3.78,25.85,55.9,21.0,-1.25
2016-06-10 02:00:00,80.0,59.0,,0.7,17.0,101.0,3.0,6,2,2,summer,22.85,2.76,7.05002,99792.5,-11.65,2.2,5.0,12.98,11.7,17.16,0.29,-48.25,2.41,3.51,23.35,70.7,22.7,-1.34998
2016-06-10 05:00:00,78.0,57.0,,0.7,6.0,97.0,2.0,6,2,5,summer,21.85,2.07,7.450010000000001,99763.5,-11.45,5.41,9.5,16.39,12.38,19.64,-1.27,-48.85,-0.04,1.41,23.25,76.1,26.2,-1.54999
2016-06-10 08:00:00,83.0,61.0,,0.8,35.0,82.0,2.0,6,2,8,summer,24.65,2.53,6.25,99939.4,-11.35,3.26,11.8,17.33,11.57,22.53,-0.13,-49.05,-0.43,-1.54,22.95,64.0,26.7,-2.84998
2016-06-10 11:00:00,114.0,86.0,92.0,0.9,23.0,141.0,4.0,6,2,11,summer,30.15,3.22,5.85001,99777.3,-12.15,1.76,8.4,15.38,10.71,21.45,1.39,-49.45,1.17,0.82,27.85,44.0,28.5,-3.54999
2016-06-10 14:00:00,127.0,96.0,114.0,0.8,9.0,242.0,6.0,6,2,14,summer,32.35,-5.17,4.55002,99717.9,-10.25,-0.14,8.8,19.2,13.08,21.37,1.12,-50.15,3.55,0.48,30.05,39.2,30.8,-5.25
2016-06-10 17:00:00,40.0,28.0,29.0,0.6,19.0,122.0,4.0,6,2,17,summer,31.35,2.37,4.95001,99618.2,-10.95,-2.58,3.1,17.26,11.09,25.09,0.96,-50.35,-1.78,1.99,32.25,29.9,31.4,-5.34998
2016-06-10 20:00:00,25.0,10.0,,0.3,4.0,80.0,3.0,6,2,20,summer,25.85,0.53,5.25,99915.6,-11.15,-0.04,1.7,20.14,16.03,23.82,2.13,-49.45,-5.29,3.75,26.25,28.5,22.2,-4.04999
2016-06-10 23:00:00,53.0,20.0,55.0,0.3,13.0,57.0,3.0,6,2,23,summer,23.65,4.99,5.05002,100092.0,-12.55,1.68,-6.2,20.24,15.39,25.76,3.68,-49.75,-7.45,1.44,23.85,31.2,29.6,-4.25
2016-06-11 02:00:00,26.0,18.0,,0.3,7.0,53.0,3.0,6,2,2,summer,20.85,-5.11,2.8500099999999997,100220.0,-12.35,-6.63,-10.7,17.04,9.14,26.71,2.5,-50.05,-1.98,-6.42,21.55,37.8,32.6,-3.54999
2016-06-11 05:00:00,67.0,3.0,83.0,0.3,25.0,11.0,3.0,6,2,5,summer,19.65,-7.89,3.05002,100228.0,-11.05,-7.49,-12.6,15.74,9.57,24.74,2.68,-50.35,-2.15,-5.95,20.95,42.0,33.2,-3.04999
2016-06-11 08:00:00,20.0,3.0,5.0,0.4,13.0,64.0,3.0,6,2,8,summer,25.25,-8.22,3.6500199999999996,100383.0,-10.95,-7.59,-10.2,14.1,11.49,20.59,2.45,-50.85,-4.96,-6.66,23.81,31.2,34.7,-2.54999
2016-06-11 11:00:00,30.0,11.0,14.0,0.4,7.0,96.0,5.0,6,2,11,summer,29.15,-9.31,3.25,100333.0,-10.85,-7.46,-4.8,13.0,9.52,17.93,1.2,-50.55,-5.65,-10.17,26.45,24.6,39.3,-1.9499799999999998
2016-06-11 14:00:00,35.0,7.0,,0.3,4.0,112.0,3.0,6,2,14,summer,30.55,-7.17,2.95001,100197.0,-11.15,-4.91,1.2,11.45,6.39,15.2,-0.94,-50.25,-2.98,-8.22,28.45,22.8,40.9,-1.9499799999999998
2016-06-11 17:00:00,44.0,8.0,16.0,0.3,6.0,139.0,3.0,6,2,17,summer,30.95,-6.54,2.45001,100134.0,-11.65,-3.25,4.5,9.91,5.39,14.51,-1.16,-49.25,-1.55,-7.72,29.75,22.0,41.9,-2.6499900000000003
2016-06-11 20:00:00,43.0,12.0,43.0,0.4,16.0,113.0,4.0,6,2,20,summer,25.35,-4.87,1.85001,100253.0,-11.65,-0.5,6.4,7.67,4.39,11.78,-1.2,-49.25,2.08,-7.13,27.05,31.2,40.2,-3.25
2016-06-11 23:00:00,33.0,23.0,,0.7,64.0,8.0,4.0,6,2,23,summer,22.95,-2.14,1.35001,100361.0,-12.75,0.62,8.2,8.0,2.39,11.63,-1.52,-49.55,1.83,-5.21,24.75,35.6,37.1,-3.75
2016-06-12 02:00:00,108.0,81.0,,1.1,24.0,58.0,3.0,6,2,2,summer,19.95,-2.81,1.15002,100436.0,-13.35,-0.13,3.0,9.5,3.24,13.56,-2.88,-50.35,1.42,-2.48,20.65,49.6,33.9,-5.25
2016-06-12 05:00:00,120.0,91.0,,1.1,23.0,71.0,4.0,6,2,5,summer,18.35,-3.85,1.5500200000000002,100500.0,-13.75,-1.11,-1.7,9.66,4.88,15.2,-2.35,-50.65,-0.72,-2.36,19.05,67.0,26.2,-5.84998
2016-06-12 08:00:00,135.0,103.0,,1.4,37.0,58.0,6.0,6,2,8,summer,23.25,-6.29,1.85001,100430.0,-12.85,-3.8,-7.7,8.46,2.61,15.2,-1.22,-51.95,0.44,-5.12,21.55,56.5,24.5,-6.44998
2016-06-12 11:00:00,150.0,115.0,,1.5,48.0,119.0,16.0,6,2,11,summer,29.35,-5.8,2.25,100278.0,-12.25,-5.07,-8.8,7.05,1.35,14.19,0.8,-52.25,1.83,-3.17,27.05,31.3,28.1,-6.34998
2016-06-12 14:00:00,109.0,53.0,,0.6,12.0,218.0,11.0,6,2,14,summer,31.35,-3.84,2.3500099999999997,100059.0,-12.15,-5.22,-3.8,7.78,1.24,13.87,1.18,-51.55,3.27,0.26,29.15,24.1,29.7,-5.84998
2016-06-12 17:00:00,110.0,32.0,32.0,0.5,13.0,220.0,8.0,6,2,17,summer,32.55,-5.06,2.3500099999999997,99887.4,-12.35,-5.95,0.6,8.25,4.27,12.68,1.99,-50.95,3.12,2.64,30.95,19.2,24.5,-5.64999
2016-06-12 20:00:00,71.0,33.0,92.0,0.5,23.0,165.0,5.0,6,2,20,summer,26.65,-5.66,3.25,99824.8,-12.15,-4.76,-0.7,6.56,7.88,11.01,-1.65,-50.65,3.21,-1.31,27.65,37.5,24.4,-4.94998
2016-06-12 23:00:00,65.0,47.0,54.0,0.9,24.0,136.0,12.0,6,2,23,summer,23.45,-1.64,3.6500199999999996,99889.0,-12.95,-2.15,-5.8,3.7,5.25,8.91,-0.38,-51.15,3.5,-0.86,24.15,49.8,21.0,-5.14999
2016-06-13 02:00:00,125.0,95.0,,0.9,33.0,123.0,7.0,6,2,2,summer,20.75,4.78,3.75,99935.8,-13.05,0.92,-5.8,5.88,5.8,9.48,-3.11,-51.15,-1.15,3.43,20.95,58.5,20.7,-4.94998
2016-06-13 05:00:00,73.0,53.0,,0.6,24.0,116.0,3.0,6,2,5,summer,18.65,3.85,3.5500199999999995,99918.7,-12.95,-0.04,-6.0,6.99,4.78,9.16,-2.22,-51.05,-0.2,5.29,19.35,69.8,18.0,-5.04999
2016-06-13 08:00:00,60.0,43.0,,0.7,50.0,75.0,3.0,6,2,8,summer,21.35,2.68,3.15002,99935.6,-12.35,0.59,-8.0,7.13,8.0,11.0,-2.45,-50.85,-1.11,7.92,20.25,61.3,19.0,-4.44998
2016-06-13 11:00:00,63.0,45.0,,0.7,48.0,70.0,3.0,6,2,11,summer,25.75,1.84,3.6500199999999996,99816.6,-12.55,0.41,-1.3,7.89,6.91,11.7,-1.95,-50.45,-1.35,8.6,23.95,48.5,19.6,-4.25
2016-06-13 14:00:00,74.0,54.0,,0.7,51.0,74.0,2.0,6,2,14,summer,25.05,0.97,3.95001,99781.6,-12.15,-2.55,0.4,8.05,6.19,11.1,-3.8,-50.15,-1.55,6.28,22.45,52.3,18.7,-3.9499800000000005
2016-06-13 17:00:00,78.0,57.0,,0.7,48.0,71.0,2.0,6,2,17,summer,26.05,-2.2,4.85001,99644.1,-12.15,-5.06,-2.1,7.77,6.64,12.0,-1.57,-50.45,0.34,2.0,24.65,53.3,20.9,-3.4499800000000005
2016-06-13 20:00:00,93.0,69.0,,0.9,46.0,67.0,2.0,6,2,20,summer,22.45,-1.94,5.45001,99676.0,-11.45,-3.53,-8.8,5.7,4.3,11.3,-1.41,-49.75,-1.46,0.38,22.15,57.8,27.8,-2.04999
2016-06-13 23:00:00,85.0,63.0,,0.7,33.0,49.0,2.0,6,2,23,summer,21.25,1.86,5.55002,99652.6,-11.55,0.56,1.1,8.2,6.35,14.7,-2.07,-48.85,-1.15,3.09,21.05,59.9,24.7,-2.34998
2016-06-14 02:00:00,75.0,55.0,,0.6,18.0,43.0,2.0,6,2,2,summer,18.95,8.14,4.35001,99494.1,-11.45,5.24,24.5,7.75,5.21,11.6,-0.01,-47.75,-2.87,10.32,18.45,79.6,20.7,-2.75
2016-06-14 05:00:00,82.0,60.0,,0.7,19.0,39.0,2.0,6,2,5,summer,17.65,7.34,4.25,99355.1,-11.95,6.66,23.0,10.04,7.24,10.5,0.4,-47.65,-4.38,8.83,17.35,88.2,14.6,-2.44998
2016-06-14 08:00:00,70.0,51.0,,0.7,39.0,68.0,2.0,6,2,8,summer,20.05,6.39,3.45001,99417.8,-13.45,7.09,6.0,8.81,7.84,10.05,-0.47,-47.85,-3.94,5.61,19.25,74.9,16.1,-4.64999
2016-06-14 11:00:00,59.0,42.0,,0.7,25.0,93.0,3.0,6,2,11,summer,23.25,4.65,3.8500099999999997,99334.1,-13.95,6.96,5.0,11.55,9.93,11.47,-3.91,-48.05,-3.16,2.64,20.95,63.4,11.3,-5.54999
2016-06-14 14:00:00,51.0,22.0,51.0,0.7,17.0,98.0,2.0,6,2,14,summer,19.95,4.59,3.25,99479.4,-13.95,0.76,2.0,8.67,9.1,8.28,-6.21,-49.85,-1.98,3.13,18.85,78.9,7.5,-5.34998
2016-06-14 17:00:00,40.0,28.0,,0.6,20.0,92.0,2.0,6,2,17,summer,18.15,1.79,2.95001,99523.4,-13.45,-0.87,2.6,5.95,5.15,3.35,-4.83,-49.75,-2.36,0.07,17.85,79.5,10.6,-4.94998
2016-06-14 20:00:00,43.0,30.0,,0.7,34.0,32.0,2.0,6,2,20,summer,17.95,-4.52,1.9500099999999998,99748.3,-12.95,-3.89,9.7,-0.51,-2.11,0.21,-0.67,-49.65,-3.18,-5.16,17.75,71.0,11.3,-4.44998
2016-06-14 23:00:00,36.0,25.0,35.0,0.6,29.0,31.0,2.0,6,2,23,summer,18.35,-5.37,1.15002,99832.7,-13.15,-4.89,0.3,-0.29,-4.37,-0.02,0.76,-49.85,-2.02,-7.05,18.25,72.6,7.7,-5.44998
2016-06-15 02:00:00,39.0,27.0,,0.6,52.0,27.0,2.0,6,2,2,summer,16.55,-7.21,1.0500200000000002,99814.3,-13.15,-5.9,-8.9,0.0,-0.92,2.3,-0.16,-49.25,-3.09,-9.05,17.15,77.7,3.8,-5.75
2016-06-15 05:00:00,28.0,19.0,,0.5,23.0,4.0,2.0,6,2,5,summer,15.95,-14.5,0.9500120000000001,99837.3,-13.45,-11.23,-11.1,-3.87,-4.71,0.37,0.43,-50.65,-2.22,-16.27,17.25,77.4,7.0,-5.14999
2016-06-15 08:00:00,28.0,19.0,,0.7,46.0,41.0,2.0,6,2,8,summer,22.35,-16.26,1.5500200000000002,99885.4,-13.15,-14.17,-5.0,-1.73,-5.6,1.24,0.56,-51.65,-2.1,-17.9,21.15,51.2,13.9,-4.94998
2016-06-15 11:00:00,28.0,19.0,,0.6,30.0,89.0,4.0,6,2,11,summer,28.15,-14.82,1.9500099999999998,99774.7,-13.05,-12.84,-2.7,-0.45,-3.45,2.4,-0.74,-50.65,-4.0,-16.52,26.05,31.3,20.0,-5.25
2016-06-15 14:00:00,46.0,15.0,26.0,0.4,11.0,145.0,3.0,6,2,14,summer,30.75,-17.83,1.9500099999999998,99647.0,-13.85,-13.51,-7.2,1.75,3.8,5.0,-2.47,-48.75,-0.04,-17.23,29.15,23.4,15.3,-4.64999
2016-06-15 17:00:00,83.0,7.0,64.0,0.4,12.0,186.0,3.0,6,2,17,summer,32.05,-18.49,2.8500099999999997,99513.4,-13.55,-16.86,-7.4,4.43,3.48,4.78,0.51,-49.15,0.6,-11.8,30.75,19.5,16.3,-6.64999
2016-06-15 20:00:00,52.0,26.0,41.0,0.5,27.0,161.0,2.0,6,2,20,summer,26.25,-14.96,3.6500199999999996,99646.4,-13.05,-16.99,-9.2,2.04,3.46,4.35,-0.73,-50.25,3.81,-11.25,27.15,33.6,13.7,-7.14999
2016-06-15 23:00:00,52.0,33.0,53.0,0.6,45.0,76.0,2.0,6,2,23,summer,22.05,-12.78,3.75,99742.4,-12.95,-14.16,-12.7,3.99,2.55,2.79,0.16,-51.45,3.47,-10.38,23.35,45.5,8.3,-5.94998
2016-06-16 02:00:00,43.0,30.0,,0.8,65.0,2.0,2.0,6,2,2,summer,20.45,-10.03,4.15002,99663.9,-13.15,-10.77,-14.1,2.79,2.35,3.75,1.63,-52.15,2.26,-10.56,21.65,52.0,9.7,-5.25
2016-06-16 05:00:00,43.0,30.0,,0.6,44.0,2.0,2.0,6,2,5,summer,18.35,-7.36,4.15002,99604.4,-13.15,-7.93,-13.1,5.96,3.17,5.79,0.6,-52.05,0.54,-6.63,21.85,61.3,10.3,-4.84998
2016-06-16 08:00:00,52.0,27.0,54.0,0.7,65.0,23.0,2.0,6,2,8,summer,24.85,-6.67,4.55002,99586.2,-13.05,-7.95,-14.4,8.43,5.21,7.53,-0.19,-51.75,-0.81,-2.65,23.25,39.9,6.7,-4.94998
2016-06-16 11:00:00,40.0,28.0,,0.7,57.0,86.0,2.0,6,2,11,summer,32.25,-5.45,4.75,99421.8,-12.25,-6.62,-16.9,9.42,6.86,7.94,2.11,-52.05,-1.14,0.08,30.15,23.2,4.5,-4.14999
2016-06-16 14:00:00,113.0,36.0,,0.5,21.0,226.0,2.0,6,2,14,summer,35.05,-6.77,4.65002,99246.1,-11.05,-5.83,-18.7,10.78,7.31,9.64,1.95,-52.25,3.19,-1.94,33.05,17.9,9.1,-2.54999
2016-06-16 17:00:00,59.0,13.0,,0.3,12.0,167.0,2.0,6,2,17,summer,35.35,-5.82,5.85001,99066.9,-10.75,-7.77,-28.0,13.09,8.98,12.33,1.27,-50.05,4.32,1.29,34.05,16.3,15.3,-3.04999
2016-06-16 20:00:00,69.0,33.0,88.0,0.5,55.0,30.0,2.0,6,2,20,summer,28.55,-6.81,6.45001,99074.0,-10.65,-9.33,-19.1,12.86,8.14,14.42,0.47,-49.45,3.04,-0.74,30.75,23.8,15.0,-3.9499800000000005
2016-06-16 23:00:00,40.0,26.0,40.0,0.6,65.0,22.0,2.0,6,2,23,summer,25.75,-6.71,7.35001,99035.6,-10.95,-11.51,-14.8,13.8,8.59,15.58,1.14,-49.15,3.27,0.83,27.65,27.4,19.5,-2.84998
2016-06-17 02:00:00,69.0,50.0,77.0,0.6,62.0,29.0,2.0,6,2,2,summer,23.85,-5.61,8.25,98998.6,-10.95,-8.8,-7.8,12.91,10.35,13.98,2.3,-49.05,2.71,-2.37,25.15,32.0,20.2,-1.4499799999999998
2016-06-17 05:00:00,50.0,35.0,43.0,0.7,63.0,3.0,2.0,6,2,5,summer,20.55,-2.13,8.45001,99083.8,-11.35,-3.19,-7.0,13.18,10.52,15.52,0.32,-49.05,-0.47,0.28,24.85,45.1,21.9,-1.25
2016-06-17 08:00:00,63.0,29.0,76.0,0.7,67.0,35.0,2.0,6,2,8,summer,27.25,5.1,7.75,99321.3,-11.75,0.85,-4.6,13.97,11.85,18.73,-0.45,-49.25,-2.7,0.7,25.85,31.8,27.9,-2.1499900000000003
2016-06-17 11:00:00,34.0,21.0,34.0,0.4,28.0,93.0,2.0,6,2,11,summer,33.85,6.34,7.65002,99322.7,-11.95,0.98,-5.1,15.15,13.05,20.87,-1.42,-49.05,-4.36,2.91,31.25,24.3,30.5,-2.44998
